genus_name common_name height_range_id diameter age_yrs
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.880219028062971
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 6.880219028062971
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.7734428473648185
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.75 6.882956878850103
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.5 6.882956878850103
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.604380561259411
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.604380561259411
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.537987679671458
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.55441478439425
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.55441478439425
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.55441478439425
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.537987679671458
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.870636550308008
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.768651608487337
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.604380561259411
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.5249828884325805
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.601642710472279
PRUNUS "KWANZAN FLOWERING CHERRY" 3 18 5.604380561259411
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.5277207392197125
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.5277207392197125
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.8788501026694044
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.8788501026694044
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 5.04312114989733
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.8788501026694044
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.870636550308008
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.87337440109514
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.87337440109514
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.876112251882272
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.870636550308008
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.63791923340178
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.659822039698836
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.659822039698836
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.6652977412731005
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.6680355920602326
PRUNUS "KWANZAN FLOWERING CHERRY" 1 9.75 12.558521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.901437371663245
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.657768651608487
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.90965092402464
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6.5 15.874058863791923
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.756331279945243
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.904175222450377
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.904175222450377
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.872005475701574
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.795345653661875
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.786447638603696
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.477070499657769
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 10.965092402464066
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.55920602327173
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 11.55920602327173
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.25 10.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.77618069815195
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8 10.877481177275838
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.00684462696783
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.612594113620808
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 12.670773442847365
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.783709787816564
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 15.679671457905544
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.665982203969884
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 14.896646132785763
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.5 14.91854893908282
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 14.584531143052704
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.986995208761122
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 14.940451745379876
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 14.669404517453799
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 14.609171800136892
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8.5 14.978781656399725
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 14.978781656399725
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 14.669404517453799
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.954140999315538
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.863791923340179
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7 14.99794661190965
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 14.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8 14.757015742642025
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.902121834360027
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.708418891170432
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.905544147843942
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.902806297056811
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 13.69472963723477
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.711156741957563
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.108145106091717
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.108145106091717
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.763175906913073
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 13.905544147843942
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.666666666666666
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.5 13.722108145106091
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.902806297056811
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 13.919233401779604
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.894592744695414
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7.5 13.672826830937714
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 14.529774127310061
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.69199178644764
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.78507871321013
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.886379192334017
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.645448323066393
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.5 13.886379192334017
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.995893223819301
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.995893223819301
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.804243668720055
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.73305954825462
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.631759069130732
